customer_id,customer_created_date,age_group,canton,customer_type,preferred_contact_method,lead_source
C018714,2023-07-22,25-34,SH,Private,Email,Paid Search
C018715,2020-07-27,55-64,ZH,Business,Phone,Direct
C018716,2022-11-22,25-34,ZH,Private,WhatsApp,Direct
C018717,2020-12-03,55-64,ZH,Private,Email,Dealer Referral
C018718,2024-02-01,18-24,JU,Private,Email,Organic Search
C018719,2025-03-23,45-54,BE,Private,Email,Social Media
C018720,2022-10-20,55-64,NE,Private,Phone,Direct
C018721,2024-11-16,35-44,ZH,Private,Email,Organic Search
C018722,2023-03-23,25-34,AG,Private,Phone,Paid Search
C018723,2024-07-09,55-64,VD,Private,Email,Organic Search
C018724,2021-10-05,25-34,BE,Private,WhatsApp,Organic Search
C018725,2022-03-16,35-44,ZH,Private,Email,Partner
C018726,2023-12-05,25-34,LU,Private,WhatsApp,Direct
C018727,2021-01-12,35-44,ZG,Private,WhatsApp,Organic Search
C018728,2024-04-05,55-64,GR,Private,Phone,Organic Search
C018729,2021-10-17,35-44,ZH,Private,Email,Organic Search
C018730,2023-12-01,55-64,BE,Business,WhatsApp,Organic Search
C018731,2022-06-01,25-34,BE,Private,SMS,Dealer Referral
C018732,2021-09-02,55-64,FR,Private,WhatsApp,Dealer Referral
C018733,2023-05-05,35-44,AG,Private,Email,Paid Search
C018734,2023-05-05,35-44,GE,Private,WhatsApp,Paid Search
C018735,2024-05-05,25-34,,Fleet,SMS,Organic Search
C018736,2022-01-30,55-64,AG,Private,WhatsApp,Paid Search
C018737,2023-12-15,45-54,GE,Private,Phone,Organic Search
C018738,2023-03-03,45-54,SO,Private,Phone,Organic Search
C018739,2023-08-20,55-64,SZ,Private,Phone,Direct
C018740,2022-03-11,18-24,ZG,Private,Phone,Dealer Referral
C018741,2023-06-16,35-44,BE,Business,Email,Partner
C018742,2021-12-28,55-64,BE,Private,Email,Paid Search
C018743,2022-01-20,25-34,ZG,Business,Email,Social Media
C018744,2024-10-18,18-24,VS,Private,Phone,Organic Search
C018745,2021-07-17,25-34,ZH,Private,Email,Organic Search
C018746,2022-04-01,45-54,ZH,Private,Phone,Direct
C018747,2023-12-02,18-24,LU,Private,Email,Direct
C018748,2020-07-04,45-54,AG,Private,Email,Direct
C018749,2022-09-23,35-44,ZH,Private,Email,Dealer Referral
C018750,2023-01-17,25-34,BE,Private,SMS,Social Media
C018751,2021-12-22,35-44,ZH,Private,Email,Organic Search
C018752,2022-05-24,25-34,TI,Private,Email,Paid Search
C018753,2021-10-08,45-54,ZH,Private,WhatsApp,Social Media
C018754,2021-12-30,35-44,ZH,Fleet,Email,Dealer Referral
C018755,2022-05-29,45-54,SZ,Private,Email,Social Media
C018756,2022-05-29,45-54,SG,Private,SMS,Direct
C018757,2020-09-23,18-24,ZH,Private,WhatsApp,Dealer Referral
C018758,2022-10-27,25-34,SG,Private,Phone,Direct
C018759,2022-02-16,65+,ZH,Private,Email,Direct
C018760,2021-10-03,45-54,AG,Private,SMS,Social Media
C018761,2024-03-22,35-44,TG,Business,Phone,Dealer Referral
C018762,2021-01-26,45-54,AG,Private,Email,Paid Search
C018763,2022-03-19,18-24,TG,Private,SMS,Partner
C018764,2022-08-03,25-34,ZH,Private,WhatsApp,Dealer Referral
C018765,2022-09-11,35-44,BE,Private,SMS,Dealer Referral
C018766,2020-05-24,45-54,NE,Private,Phone,Organic Search
C018767,2021-05-27,65+,TI,Private,Email,Social Media
C018768,2021-08-29,45-54,TI,Private,Email,Organic Search
C018769,2023-10-16,55-64,GE,Private,WhatsApp,Paid Search
C018770,2024-07-12,65+,AG,Private,Email,Organic Search
C018771,2022-04-14,45-54,ZH,Private,SMS,Organic Search
C018772,2021-01-24,35-44,ZH,Private,Phone,Paid Search
C018773,2022-03-30,65+,SO,Private,Phone,Organic Search
C018774,2024-01-26,35-44,FR,Private,WhatsApp,Partner
C018775,2024-07-17,45-54,BE,Private,SMS,Direct
C018776,2021-10-12,45-54,GE,Private,Phone,Paid Search
C018777,2024-06-12,35-44,GR,Fleet,Email,Direct
C018778,2020-09-02,25-34,AG,Private,Email,Partner
C018779,2020-01-12,25-34,TI,Private,Phone,Organic Search
C018780,2023-09-03,35-44,AG,Private,Email,Paid Search
C018781,2020-02-29,35-44,AG,Business,WhatsApp,Organic Search
C018782,2022-11-27,55-64,BL,Business,Email,Organic Search
C018783,2021-03-29,55-64,BL,Private,SMS,Paid Search
C018784,2020-09-13,35-44,ZH,Business,Phone,Paid Search
C018785,2022-06-17,45-54,AG,Business,WhatsApp,Organic Search
C018786,2022-04-05,35-44,FR,Private,Phone,Partner
C018787,2024-08-28,18-24,LU,Private,Email,Paid Search
C018788,2021-04-03,45-54,BS,Private,WhatsApp,Dealer Referral
C018789,2024-04-10,35-44,AR,Private,Email,Paid Search
C018790,2021-10-13,25-34,VS,Private,WhatsApp,Social Media
C018791,2024-08-28,35-44,VS,Business,SMS,Organic Search
C018792,2021-05-31,25-34,ZG,Private,Phone,Partner
C018793,2022-09-24,45-54,GE,Private,WhatsApp,Social Media
C018794,2025-02-05,25-34,FR,Business,Phone,Paid Search
C018795,2023-02-23,35-44,BS,Business,WhatsApp,Paid Search
C018796,2023-04-04,45-54,NE,Private,Email,Dealer Referral
C018797,2022-11-06,35-44,TG,Private,Email,Organic Search
C018798,2022-08-25,45-54,SZ,Private,Phone,Paid Search
C018799,2022-05-19,18-24,AG,Private,Email,Partner
C018800,2021-04-19,55-64,ZH,Private,Phone,Paid Search
C018801,2020-02-10,25-34,NE,Business,WhatsApp,Paid Search
C018802,2021-09-23,35-44,VS,Private,Email,Organic Search
C018803,2020-11-05,55-64,VD,Private,WhatsApp,Dealer Referral
C018804,2021-07-18,55-64,SO,Business,Phone,Dealer Referral
C018805,2023-04-25,55-64,SO,Private,Email,Social Media
C018806,2020-11-03,18-24,SG,Fleet,Phone,Partner
C018807,2023-07-15,35-44,VD,Private,SMS,Paid Search
C018808,2023-07-02,25-34,ZH,Private,SMS,Organic Search
C018809,2021-02-13,65+,GR,Private,SMS,Social Media
C018810,2023-05-16,45-54,NE,Private,Phone,Social Media
C018811,2023-02-27,25-34,BL,Private,WhatsApp,Paid Search
C018812,2022-03-29,35-44,AG,Private,Phone,Direct
C018813,2022-06-07,18-24,VS,Private,Email,Organic Search
C018814,2021-08-05,25-34,ZH,Private,Email,Organic Search
C018815,2022-04-05,35-44,ZG,Private,Phone,Organic Search
C018816,2022-01-17,55-64,BL,Private,Phone,Dealer Referral
C018817,2023-06-09,25-34,LU,Private,Email,Dealer Referral
C018818,2021-12-20,25-34,LU,Private,Email,Social Media
C018819,2020-09-26,45-54,BE,Private,Phone,Paid Search
C018820,2022-02-25,45-54,BE,Private,Email,Organic Search
C018821,2022-03-08,55-64,BS,Private,WhatsApp,Dealer Referral
C018822,2022-08-03,65+,ZH,Private,WhatsApp,Organic Search
C018823,2024-03-01,35-44,VD,Private,WhatsApp,Direct
C018824,2020-08-14,25-34,ZH,Private,Email,Paid Search
C018825,2023-12-29,35-44,SG,Private,WhatsApp,Direct
C018826,2020-08-04,45-54,SO,Private,Email,Social Media
C018827,2021-11-03,45-54,AG,Private,Phone,Paid Search
C018828,2022-11-09,45-54,SZ,Private,SMS,Partner
C018829,2022-09-04,35-44,VS,Fleet,Email,Paid Search
C018830,2022-12-19,35-44,ZG,Private,Phone,Dealer Referral
C018831,2020-12-09,25-34,BE,Private,Phone,Direct
C018832,2021-04-10,45-54,VD,Private,Phone,Organic Search
C018833,2020-10-16,55-64,VS,Private,Email,Organic Search
C018834,2022-12-30,35-44,GE,Private,Phone,Organic Search
C018835,2020-02-13,18-24,VD,Private,Email,Organic Search
C018836,2023-08-20,45-54,TI,Private,Phone,Organic Search
C018837,2025-04-22,18-24,ZH,Business,WhatsApp,Direct
C018838,2022-09-02,25-34,SZ,Private,Phone,Paid Search
C018839,2022-10-27,55-64,GE,Private,SMS,Partner
C018840,2021-11-14,25-34,ZH,Private,Email,Social Media
C018841,2022-05-15,65+,SO,Private,WhatsApp,Organic Search
C018842,2021-11-30,18-24,GL,Private,Email,Social Media
C018843,2022-01-23,18-24,JU,Private,WhatsApp,Direct
C018844,2023-07-17,55-64,VD,Private,Phone,Direct
C018845,2023-01-27,25-34,ZH,Private,Email,Partner
C018846,2022-08-11,25-34,TG,Business,Email,Paid Search
C018847,2022-06-14,55-64,ZH,Private,Email,Paid Search
C018848,2020-01-12,55-64,BE,Private,Email,Partner
C018849,2022-11-09,45-54,SG,Business,Phone,Social Media
C018850,2025-08-27,25-34,TI,Business,WhatsApp,Paid Search
C018851,2022-05-03,35-44,ZH,Business,Phone,Direct
C018852,2023-10-07,35-44,VD,Private,WhatsApp,Direct
C018853,2022-07-05,35-44,FR,Private,WhatsApp,Partner
C018854,2021-04-15,25-34,VD,Private,WhatsApp,Direct
C018855,2023-12-27,45-54,VD,Fleet,Phone,Partner
C018856,2021-06-19,35-44,NE,Business,Phone,Paid Search
C018857,2020-07-11,35-44,VD,Private,WhatsApp,Social Media
C018858,2024-08-20,65+,TI,Business,SMS,Dealer Referral
C018859,2023-02-23,25-34,BS,Private,Email,Social Media
C018860,2021-07-25,35-44,VS,Business,Phone,Paid Search
C018861,2021-06-06,55-64,GL,Business,Email,Organic Search
C018862,2022-07-25,45-54,ZH,Private,Email,Paid Search
C018863,2022-06-15,45-54,GR,Private,Email,Dealer Referral
C018864,2022-06-17,65+,BE,Private,WhatsApp,Dealer Referral
C018865,2019-11-29,35-44,LU,Private,WhatsApp,Paid Search
C018866,2022-04-06,35-44,VS,Private,SMS,Organic Search
C018867,2020-10-09,25-34,FR,Private,Email,Direct
C018868,2020-09-19,25-34,BS,Private,Email,Organic Search
C018869,2023-03-02,45-54,BE,Private,Email,Organic Search
C018870,2023-05-26,55-64,FR,Private,WhatsApp,Dealer Referral
C018871,2020-11-20,55-64,BE,Private,Email,Direct
C018872,2023-04-02,45-54,ZH,Private,Phone,Paid Search
C018873,2022-09-23,25-34,BE,Private,WhatsApp,Paid Search
C018874,2024-07-20,18-24,TI,Private,SMS,Organic Search
C018875,2021-05-18,35-44,GR,Private,Phone,Organic Search
C018876,2024-12-17,25-34,BE,Private,WhatsApp,Organic Search
C018877,2023-11-12,45-54,ZH,Private,Email,Direct
C018878,2021-03-18,35-44,BE,Private,WhatsApp,Direct
C018879,2021-01-13,45-54,TI,Private,Phone,Dealer Referral
C018880,2019-10-15,35-44,VD,Business,Phone,Dealer Referral
C018881,2021-06-20,65+,SO,Private,SMS,Dealer Referral
C018882,2020-11-10,35-44,TI,Private,Phone,Paid Search
C018883,2020-03-31,45-54,BE,Private,Email,Dealer Referral
C018884,2022-04-29,35-44,ZH,Fleet,WhatsApp,Dealer Referral
C018885,2024-08-07,35-44,ZH,Private,Email,Partner
C018886,2022-07-15,45-54,NE,Private,WhatsApp,Organic Search
C018887,2022-02-23,18-24,LU,Private,Phone,Organic Search
C018888,2021-09-07,25-34,VD,Private,WhatsApp,Direct
C018889,2022-10-23,25-34,GE,Private,Phone,Social Media
C018890,2024-11-15,45-54,GE,Private,Phone,Dealer Referral
C018891,2021-05-16,18-24,JU,Private,Email,Organic Search
C018892,2020-10-23,65+,AG,Private,Phone,Organic Search
C018893,2021-05-26,65+,GE,Private,Email,Direct
C018894,2022-06-25,45-54,NE,Private,Email,Dealer Referral
C018895,2022-08-13,35-44,VS,Business,Phone,Partner
C018896,2021-02-03,65+,BS,Business,SMS,Paid Search
C018897,2020-10-16,25-34,ZH,Private,Email,Organic Search
C018898,2023-03-02,55-64,BE,Private,WhatsApp,Organic Search
C018899,2021-10-28,25-34,VD,Fleet,Email,Social Media
C018900,2023-08-27,45-54,VD,Business,SMS,Organic Search
C018901,2023-02-02,35-44,VS,Business,SMS,Organic Search
C018902,2022-05-16,45-54,SG,Private,Email,Social Media
C018903,2020-06-26,35-44,FR,Private,Phone,Dealer Referral
C018904,2022-10-26,55-64,VD,Private,Phone,Organic Search
C018905,2021-11-01,18-24,AG,Private,Email,Partner
C018906,2021-03-24,25-34,SG,Private,SMS,Organic Search
C018907,2022-05-30,35-44,BE,Private,Phone,Partner
C018908,2022-08-11,25-34,OW,Private,Email,Organic Search
C018909,2022-05-19,35-44,VD,Fleet,WhatsApp,Organic Search
C018910,2021-03-15,55-64,SG,Private,Email,Dealer Referral
C018911,2022-12-20,55-64,VD,Business,WhatsApp,Direct
C018912,2023-03-01,25-34,GE,Private,Phone,Direct
C018913,2024-09-08,55-64,ZH,Private,Email,Direct
C018914,2023-04-28,35-44,ZH,Private,Email,Organic Search
C018915,2022-07-05,18-24,SG,Private,Phone,Organic Search
C018916,2021-08-03,45-54,SG,Private,Email,Paid Search
C018917,2023-02-13,55-64,VD,Private,Email,Social Media
C018918,2021-06-20,35-44,LU,Private,SMS,Organic Search
C018919,2023-02-14,35-44,BE,Private,WhatsApp,Direct
C018920,2024-02-22,25-34,VS,Private,Email,Social Media
C018921,2022-11-11,25-34,VD,Private,Email,Social Media
C018922,2021-11-15,65+,NE,Business,Phone,Organic Search
C018923,2020-01-28,18-24,ZH,Fleet,Phone,Organic Search
C018924,2021-11-26,25-34,ZG,Private,Email,Organic Search
C018925,2022-01-28,65+,SZ,Business,WhatsApp,Paid Search
C018926,2022-01-17,18-24,BE,Private,Phone,Organic Search
C018927,2022-02-11,18-24,BE,Private,Phone,Partner
C018928,2021-02-11,55-64,SO,Business,SMS,Organic Search
C018929,2020-11-19,45-54,LU,Private,Email,Dealer Referral
C018930,2021-07-10,25-34,LU,Private,WhatsApp,Dealer Referral
C018931,2023-10-03,25-34,FR,Private,WhatsApp,Partner
C018932,2021-06-24,25-34,BL,Private,Phone,Organic Search
C018933,2021-06-02,45-54,GE,Private,Email,Organic Search
C018934,2022-12-26,45-54,ZH,Private,Phone,Dealer Referral
C018935,2022-09-19,55-64,BL,Private,WhatsApp,Direct
C018936,2022-02-04,35-44,SH,Business,Phone,Organic Search
C018937,2024-04-24,45-54,TG,Fleet,Phone,Partner
C018938,2022-07-16,65+,ZH,Business,Phone,Dealer Referral
C018939,2021-03-18,45-54,TG,Private,Phone,Paid Search
C018940,2023-03-31,65+,LU,Private,Email,Direct
C018941,2023-01-04,25-34,AG,Private,Phone,Paid Search
C018942,2024-05-31,45-54,ZH,Private,Email,Paid Search
C018943,2024-05-28,55-64,LU,Private,Phone,Social Media
C018944,2022-12-14,25-34,TG,Business,Email,Paid Search
C018945,2020-07-01,35-44,TG,Private,WhatsApp,Paid Search
C018946,2021-07-27,25-34,VD,Private,Phone,Paid Search
C018947,2020-08-10,35-44,BE,Private,WhatsApp,Paid Search
C018948,2023-05-13,55-64,VD,Private,Phone,Paid Search
C018949,2022-02-06,25-34,ZH,Private,Email,Paid Search
C018950,2022-06-14,25-34,LU,Private,Phone,Direct
C018951,2022-02-13,25-34,ZH,Private,Email,Dealer Referral
C018952,2020-01-30,45-54,ZH,Business,Email,Organic Search
C018953,2022-07-04,35-44,GE,Business,SMS,Social Media
C018954,2021-12-07,55-64,GE,Private,WhatsApp,Direct
C018955,2024-02-08,45-54,GE,Private,SMS,Organic Search
C018956,2022-09-10,35-44,TI,Private,Phone,Partner
C018957,2021-09-04,65+,BL,Private,Email,Organic Search
C018958,2023-03-07,35-44,ZH,Business,Email,Partner
C018959,2023-03-05,65+,BS,Private,Phone,Organic Search
C018960,2020-05-03,35-44,GR,Private,WhatsApp,Paid Search
C018961,2021-09-24,55-64,TI,Private,Phone,Dealer Referral
C018962,2022-03-12,25-34,BE,Business,Phone,Organic Search
C018963,2022-11-05,45-54,BE,Private,Email,  paid search 
C018964,2022-03-18,55-64,BE,Business,Phone,Direct
C018965,2021-07-22,35-44,ZH,Private,Phone,Paid Search
C018966,2021-03-02,35-44,SG,Private,Phone,Organic Search
C018967,2021-11-20,45-54,GR,Business,Phone,Social Media
C018968,2020-05-27,55-64,ZH,Business,Phone,Paid Search
C018969,2023-04-11,65+,BE,Private,Email,Organic Search
C018970,2024-02-22,45-54,FR,Private,Phone,Paid Search
C018971,2021-07-30,55-64,SG,Business,Phone,Organic Search
C018972,2021-05-13,65+,ZH,Private,Email,Dealer Referral
C018973,2020-05-17,25-34,VD,Private,Email,Social Media
C018974,2020-02-22,45-54,TI,Private,WhatsApp,Dealer Referral
C018975,2022-05-16,55-64,VD,Private,WhatsApp,Organic Search
C018976,2020-04-03,25-34,ZH,Fleet,Email,Direct
C018977,2023-12-22,18-24,AG,Private,SMS,Organic Search
C018978,2022-01-06,55-64,JU,Private,Email,Direct
C018979,2024-12-18,45-54,NE,Private,Email,Paid Search
C018980,2022-08-19,55-64,SO,Private,Phone,Dealer Referral
C018981,2020-09-08,25-34,GL,Private,Phone,Paid Search
C018982,2020-02-13,25-34,ZH,Business,Phone,Partner
C018983,2022-11-27,35-44,ZH,Private,WhatsApp,Direct
C018984,2020-09-07,65+,JU,Private,Email,Dealer Referral
C018985,2022-08-08,25-34,ZH,Fleet,Email,Paid Search
C018986,2023-03-28,55-64,GE,Business,Phone,Direct
C018987,2019-11-30,25-34,VS,Private,WhatsApp,Dealer Referral
C018988,2023-10-11,45-54,GR,Private,Email,Social Media
C018989,2022-06-26,65+,BL,Business,SMS,Social Media
C018990,2024-09-21,55-64,FR,Business,Email,Social Media
C018991,2022-11-19,45-54,BL,Private,Email,Paid Search
C018992,2022-10-09,35-44,LU,Private,Phone,Organic Search
C018993,2021-10-13,25-34,TI,Business,Email,Direct
C018994,2022-05-21,25-34,LU,Private,Phone,Partner
C018995,2025-01-16,25-34,AG,Private,Email,Paid Search
C018996,2022-02-06,45-54,ZH,Private,Phone,Dealer Referral
C018997,2022-07-10,35-44,SO,Private,SMS,Paid Search
C018998,2021-10-28,25-34,VD,Business,Email,Dealer Referral
C018999,2024-01-01,65+,ZH,Private,Email,Direct
C019000,2024-10-11,35-44,AG,Private,Email,Social Media
C019001,2024-07-11,55-64,BE,Private,WhatsApp,Direct
C019002,2022-06-30,35-44,BE,Business,Email,Dealer Referral
C019003,2023-09-30,65+,BE,Private,SMS,Paid Search
C019004,2023-10-20,55-64,TG,Private,Phone,Paid Search
C019005,2019-09-30,55-64,BE,Private,SMS,Organic Search
C019006,2021-07-03,25-34,ZH,Private,Email,Paid Search
C019007,2020-09-10,45-54,LU,Private,Email,Direct
C019008,2024-10-20,55-64,GR,Private,Phone,Dealer Referral
C019009,2023-09-09,35-44,TI,Business,Email,Organic Search
C019010,2021-09-16,55-64,BE,Private,Email,Paid Search
C019011,2020-11-28,45-54,SG,Business,Phone,Paid Search
C019012,2025-03-02,45-54,LU,Business,Phone,Direct
C019013,2022-12-10,45-54,LU,Business,Phone,Dealer Referral
C019014,2022-05-17,25-34,BS,Private,Phone,Direct
C019015,2021-07-27,45-54,BE,Business,WhatsApp,Organic Search
C019016,2020-11-04,35-44,GE,Business,Phone,Dealer Referral
C019017,2023-06-22,45-54,ZH,Private,Phone,Organic Search
C019018,2021-03-04,25-34,ZH,Private,Phone,Paid Search
C019019,2023-03-04,18-24,SG,Private,Email,Organic Search
C019020,2024-04-20,45-54,SO,Business,Email,Direct
C019021,2021-11-17,55-64,BE,Private,Phone,Social Media
C019022,2022-06-16,35-44,BL,Private,Phone,Direct
C019023,2021-11-08,25-34,LU,Private,SMS,Organic Search
C019024,2021-07-13,25-34,BL,Private,Phone,Dealer Referral
C019025,2021-02-18,45-54,ZH,Private,Phone,Paid Search
C019026,2024-01-12,55-64,AG,Private,Email,Social Media
C019027,2021-09-22,45-54,VD,Business,Email,Direct
C019028,2025-04-25,35-44,ZH,Private,Email,Partner
C019029,2023-07-13,35-44,FR,Fleet,WhatsApp,Dealer Referral
C019030,2023-02-04,45-54,GE,Private,WhatsApp,Direct
C019031,2023-11-24,35-44,VS,Private,Email,Organic Search
C019032,2025-05-07,55-64,SG,Private,Phone,Partner
C019033,2022-02-19,65+,AG,Business,Email,Organic Search
C019034,2023-01-09,35-44,AG,Private,Email,Social Media
C019035,2023-03-28,25-34,NE,Private,Email,Dealer Referral
C019036,2021-10-26,25-34,AG,Private,WhatsApp,Direct
C019037,2022-12-30,35-44,BE,Private,Phone,Dealer Referral
C019038,2024-02-24,55-64,JU,Private,Phone,Direct
C019039,2021-04-29,65+,VS,Private,Email,Social Media
C019040,2023-01-05,55-64,GR,Business,Email,Organic Search
C019041,2020-08-03,45-54,ZH,Private,Phone,Dealer Referral
C019042,2023-05-03,25-34,BE,Private,Phone,Organic Search
C019043,2023-03-02,65+,VS,Private,SMS,  dealer referral 
C019044,2020-11-24,55-64,BS,Fleet,Email,Paid Search
C019045,2023-09-07,65+,NE,Private,WhatsApp,Dealer Referral
C019046,2024-04-20,55-64,AG,Business,Phone,Organic Search
C019047,2023-02-17,25-34,ZH,Private,Email,Direct
C019048,2022-12-07,25-34,NE,Business,Email,Dealer Referral
C019049,2023-04-18,55-64,AG,Private,Email,Direct
C019050,2020-01-02,45-54,BE,Private,Email,Paid Search
C019051,2024-08-17,18-24,ZH,Private,SMS,Social Media
C019052,2020-12-14,45-54,ZH,Private,Email,Partner
C019053,2020-08-26,45-54,VD,Business,SMS,Dealer Referral
C019054,2022-03-03,25-34,SG,Private,Phone,Paid Search
C019055,2023-08-08,25-34,SO,Private,WhatsApp,Partner
C019056,2024-08-30,65+,AG,Private,Phone,Organic Search
C019057,2024-11-26,25-34,ZH,Private,SMS,Direct
C019058,2022-12-04,35-44,TI,Private,Email,Organic Search
C019059,2021-11-06,55-64,NE,Private,WhatsApp,Social Media
C019060,2022-06-06,45-54,ZH,Private,Phone,Social Media
C019061,2021-09-17,25-34,NE,Private,Email,Organic Search
C019062,2021-04-12,25-34,GE,Private,WhatsApp,Paid Search
C019063,2021-06-16,45-54,BL,Private,WhatsApp,Dealer Referral
C019064,2021-06-05,18-24,ZH,Private,Email,Organic Search
C019065,2025-01-12,35-44,BE,Private,Email,Direct
C019066,2024-09-14,35-44,BE,Private,Phone,Direct
C019067,2022-12-20,55-64,VD,Private,Email,Social Media
C019068,2022-03-12,35-44,LU,Business,WhatsApp,Paid Search
C019069,2021-05-22,35-44,BL,Private,Phone,Dealer Referral
C019070,2023-01-10,35-44,GE,Private,Email,Dealer Referral
C019071,2025-01-06,45-54,LU,Private,SMS,Paid Search
C019072,2021-06-06,35-44,ZH,Private,SMS,Partner
C019073,2022-12-12,55-64,TG,Private,Phone,Direct
C019074,2020-04-20,65+,BE,Private,Email,Organic Search
C019075,2023-06-30,55-64,VD,Business,Email,Dealer Referral
C019076,2022-08-01,55-64,AG,Private,SMS,Organic Search
C019077,2021-04-07,25-34,TI,Business,WhatsApp,Paid Search
C019078,2023-09-07,35-44,AG,Private,SMS,Organic Search
C019079,2023-05-06,45-54,ZH,Private,WhatsApp,Dealer Referral
C019080,2024-08-15,25-34,SG,Private,Phone,Dealer Referral
C019081,2025-11-04,55-64,ZH,Private,SMS,Paid Search
C019082,2023-09-13,45-54,GL,Private,WhatsApp,Dealer Referral
C019083,2021-09-02,35-44,SG,Private,Email,Organic Search
C019084,2019-12-20,65+,SH,Private,Email,Dealer Referral
C019085,2022-10-14,25-34,BS,Private,Email,Dealer Referral
C019086,2025-07-09,25-34,SG,Business,Phone,Direct
C019087,2020-05-27,35-44,ZH,Business,WhatsApp,Paid Search
C019088,2021-02-27,45-54,VD,Private,Email,Organic Search
